Date,Open,High,Low,Close,Volume
2016-01-04,6.193604239302271,6.319881627888216,6.133471931036891,6.295828819274902,
2016-01-05,6.3379188084407065,6.355958265037904,6.247720951990733,6.343932151794434,
2016-01-06,6.361970850724738,6.446155927259108,6.313865256551932,6.355957508087158,
2016-01-07,6.265762430382632,6.464198237373715,6.253735739794484,6.313868045806885,
2016-01-08,6.33190723729474,6.410079002380372,6.3138677756485615,6.410079002380371,
2016-01-11,6.398050333086302,6.470208724345511,6.325891941827092,6.355957508087158,
2016-01-12,6.380011840107375,6.4521702487268,6.265761169825967,6.367985725402832,
2016-01-13,6.398050874206145,6.4401431293013545,6.259746849164225,6.283799648284912,
2016-01-14,6.349945926982843,6.349945926982843,6.223668575286865,6.223668575286865,
2016-01-15,6.253732479801283,6.289811959293773,6.139481846092166,6.163534641265869,
2016-01-19,6.163537453790101,6.163537453790101,6.133471302737323,6.157524108886719,
2016-01-20,6.151510763983337,6.157524108886719,6.013207271990343,6.157524108886719,
2016-01-21,6.139484307854533,6.16353711267274,6.091378698218118,6.127457618713379,
2016-01-22,6.163535652681481,6.2898129914310745,6.139482853560795,6.283799648284912,
2016-01-25,6.235695142011252,6.277787404477475,6.13948392868042,6.13948392868042,
2016-01-26,6.1996146514117205,6.259746357760988,6.151508483482818,6.169548511505127,
2016-01-27,6.205629839179988,6.2898149490356445,6.199617067626411,6.2898149490356445,
2016-01-28,6.332478989305366,6.387331541503864,6.3263840675354,6.3263840675354,
2016-01-29,6.277626156785284,6.387331847684826,6.277626156785284,6.381237506866455,
2016-02-01,6.295907641137559,6.369044930780055,6.253244367490313,6.314191818237305,
2016-02-02,6.314192152310294,6.314192152310294,6.277623796176033,6.295907974243164,
2016-02-03,6.253246284893961,6.27762538891671,6.228867180871212,6.241056442260742,
2016-02-04,6.253246134650637,6.28981449918431,6.186203164266115,6.216677188873291,
2016-02-05,6.1801088514860725,6.228867058574258,6.1252557232009455,6.143539905548096,
2016-02-08,6.143538616682226,6.143538616682226,6.033832383127471,6.082590579986572,
2016-02-09,6.088685823403224,6.088685823403224,6.052117464437759,6.058211803436279,
2016-02-10,6.119159518252675,6.167917715111776,6.058211481557022,6.082590579986572,
2016-02-11,6.05821041312807,6.161821708491609,5.978978793138025,6.003357887268066,
2016-02-12,5.997263418293488,6.0338317716099015,5.985073579692353,5.99116849899292,
2016-02-16,6.094781086199915,6.131350028464307,5.991169761235027,6.125255107879639,
2016-02-17,6.186202677959452,6.228866541553098,6.113065373397867,6.2105817794799805,
2016-02-18,6.149633717731736,6.174012816879348,6.082590759143124,6.119159698486328,
