Date,Open,High,Low,Close
2016-01-04,6.470373098304947,6.705536842346191,6.282241974917671,6.705536842346191
2016-01-05,6.718972682952881,6.7458485480538455,6.557717492347092,6.718972682952881
2016-01-06,6.5980336239626505,6.792883884524539,6.2822422421781114,6.376307487487793
2016-01-07,6.416618950560998,6.692096724182824,6.3494289683634575,6.685377597808838
2016-01-08,6.712253133189795,6.7189722592341,6.60474967956543,6.60474967956543
2016-01-11,6.658504221692223,6.792883595540276,6.4838107153040525,6.705536842346191
2016-01-12,6.7458485480538455,6.752567674521878,6.57115510451199,6.718972682952881
2016-01-13,6.701963741156896,6.987732794313537,6.701963741156896,6.81763219833374
2016-01-14,6.817631434057193,6.926495699459094,6.749590943739903,6.810827255249023
2016-01-15,6.797219057728429,6.899279795608215,6.620314297842578,6.851651191711426
2016-01-19,6.878869698577001,6.878869698577001,6.647533371537429,6.804025650024414
2016-01-20,6.756395300836884,6.940103591329763,6.599902428530439,6.647531032562256
2016-01-21,6.654335350249581,6.844848491160813,6.402586537847916,6.422998428344727
2016-01-22,6.463823429964446,6.86526098890973,6.334547246873394,6.586296081542969
2016-01-25,6.55227689607213,6.715573358862613,6.443412587545142,6.559081077575684
2016-01-26,6.559080564958433,6.7359847280478204,6.443412083967826,6.715572834014893
2016-01-27,6.715571732093389,6.933300296405151,6.647531880187116,6.7904157638549805
2016-01-28,6.770004633344756,7.0897939847470965,6.756396920988475,6.797220706939697
2016-01-29,6.77680816615118,7.028556985059647,6.667943882178038,6.763199806213379
2016-02-01,6.7495920603855835,6.892476594584802,6.59309916631867,6.8448486328125
2016-02-02,6.817632561959425,6.872064703665575,6.681551558811741,6.8448486328125
2016-02-03,6.96732292966321,7.219071830468806,6.763202006369273,6.872066974639893
2016-02-04,6.858455911801735,7.123813072566794,6.681551137958363,6.912888050079346
2016-02-05,6.81763299810903,7.021753218124269,6.783612745145705,6.892477035522461
2016-02-08,6.9333018518666,6.940106033248413,6.7700053919978025,6.804025650024414
2016-02-09,6.831240870712635,6.8788688366526225,6.239290791197932,6.667944431304932
2016-02-10,6.804024427350831,6.82443631894583,6.307330955617741,6.640727996826172
2016-02-11,6.565882807944915,6.906084003152056,6.565882807944915,6.688355445861816
