Date,Open,High,Low,Close
2016-01-04,12.585406196643051,12.676041440346923,12.138701630879174,12.203441619873047
2016-01-05,12.112800520634757,12.20343696457574,11.944478342198888,12.099853515625
2016-01-06,11.976851777486354,12.339393972030324,11.976851777486354,12.222862243652344
2016-01-07,12.067486712355288,12.287601919324215,11.892690359019673,11.899163246154785
2016-01-08,11.957428465698097,12.222861277210587,11.737313270568848,11.737313270568848
2016-01-11,11.769683221925831,11.782631464402202,11.568990402791538,11.730839729309082
2016-01-12,11.78263382679249,11.80205495958857,11.588413855143369,11.750263214111328
2016-01-13,11.802053708018647,11.938007797236798,11.49130326810928,11.549569129943848
2016-01-14,11.653153406416596,11.808528636991309,11.4913040535497,11.530147552490234
2016-01-15,11.310035493558455,11.575468407630742,11.064024951788866,11.322983741760254
2016-01-19,11.465404599114661,11.607832783081761,11.167602459569357,11.39419174194336
2016-01-20,11.782630712881156,11.795577719719374,11.180551059067822,11.717890739440918
2016-01-21,11.666105696146222,11.879746866616692,11.484833913547977,11.640209197998047
2016-01-22,11.73731701526355,12.106334655285767,11.303560608218007,11.724370002746582
2016-01-25,11.68552364719958,11.9056388821609,11.290612036673515,11.348877906799316
2016-01-26,11.439514972161584,11.58194199129671,11.264717334032438,11.465410232543945
2016-01-27,11.407142068257407,11.737313636430565,11.310031476052094,11.335927963256836
2016-01-28,11.199976126902069,11.57546662317891,11.199976126902069,11.34240436553955
2016-01-29,11.342399245024353,11.750258937874907,11.322976884483978,11.653149604797363
2016-02-01,11.62725461676305,11.653151100808094,11.413613562640727,11.52367115020752
2016-02-02,11.49130449906906,11.49130449906906,11.284137516937552,11.297085762023926
2016-02-03,11.413616263363437,11.413616263363437,10.97338704374029,11.297085762023926
2016-02-04,11.329457673157966,11.491307068488794,11.10934239672301,11.212925910949707
2016-02-05,11.23234825540562,11.251769392517492,10.513736546757036,10.61732006072998
2016-02-08,10.721920623716265,11.15995036780179,10.486562232983317,11.101110458374023
2016-02-09,11.081498828437844,11.493376978745445,11.081498828437844,11.388772964477539
2016-02-10,11.53260018307276,11.879101669882532,11.499911904703751,11.63720417022705
2016-02-11,11.499913074811332,11.630668695547428,11.199175645909516,11.532601356506348
2016-02-12,11.669898503466062,11.859492840677653,11.238406566939378,11.663360595703125
2016-02-16,11.807188306225978,11.820264118961838,11.179564258642335,11.72873592376709
2016-02-17,11.754888460739176,11.892182025719812,11.428000564187062,11.611058235168457
2016-02-18,11.597983812831654,11.597983812831654,11.140341450887513,11.205718040466309
2016-02-19,11.205715861260876,11.68297310243079,11.022659450874093,11.526065826416016
2016-02-22,11.643746576407871,11.846417970971443,11.382236507430456,11.408388137817383
2016-02-23,11.441074271026945,11.61105609554815,11.290706165596772,11.29724407196045
2016-02-24,11.316856658817137,11.584904587555021,11.166488551862354,11.454150199890137
2016-02-25,11.526064647206617,11.709122285843398,11.349546161961237,11.643744468688965
2016-02-26,11.604518995612887,11.879104847078349,11.545679081228986,11.761425018310547
2016-02-29,11.833340378654356,11.833340378654356,11.47376299670544,11.480300903320312
2016-03-01,11.643744940014821,12.114464244998413,11.46722644762417,12.081774711608887
2016-03-02,12.016395280961497,12.28444443090974,11.866027188461723,12.219066619873047
2016-03-03,12.05562378641137,12.415199908579531,12.05562378641137,12.389049530029297
2016-03-04,12.382509731254427,12.382509731254427,11.91832842489076,12.075234413146973
2016-03-07,12.114462819006851,12.330208726069515,12.016395477359964,12.088311195373535
2016-03-08,12.049087428889822,12.179841832405211,11.879105582039346,11.892181396484375
2016-03-09,12.12753577250125,12.12753577250125,11.787573439284115,11.911789894104004
2016-03-10,11.990244973014143,12.06869734912251,11.604517257376893,11.931405067443848
2016-03-11,12.022934798485938,12.081774711608887,11.787576392972339,12.081774711608887
2016-03-14,12.088313596503639,12.088313596503639,11.866029739379883,11.866029739379883
2016-03-15,11.833342805483392,12.029475056240432,11.702587140326408,11.715662956237793
2016-03-16,11.715658885706585,11.722196791390724,11.467224704599316,11.604516983032227
2016-03-17,11.709121256840076,11.957556690798661,11.441073352343416,11.931405067443848
2016-03-18,12.016399169099268,12.199456849838247,11.807191103670968,12.173306465148926
2016-03-21,12.173298974412994,12.251751327184403,12.009855117998617,12.029467582702637
