Date,Open,High,Low,Close
2018-01-12,17.181475231718025,17.39896169986828,16.84074468013865,16.9277400970459
2018-01-16,16.963987380822527,17.217722515494653,16.7102522461504,16.9277400970459
2018-01-17,16.956739621669005,17.072732602552733,16.42027173939541,16.97123908996582
2018-01-18,17.03648652088272,17.09448301543122,16.67400808426819,16.840747833251953
2018-01-19,16.89149195180762,17.17422602842262,16.130287907045176,16.71025276184082
2018-01-22,16.840751616904168,17.10173659238131,16.318783048695696,16.376779556274414
2018-01-23,16.405769982216015,16.84074429121642,16.276728050966845,16.52901268005371
2018-01-24,16.558009818164646,16.789995722425193,15.825803443626636,16.094038009643555
2018-01-25,16.07229269827971,16.108539986054286,15.56482237296329,15.912802696228027
2018-01-26,15.85481086743562,16.260786417397814,15.80406271378777,15.985301971435547
2018-01-29,16.021547764790967,16.659509228312917,15.731565281371898,15.90555477142334
2018-01-30,15.767807544697279,16.347772326576607,15.61556730798337,16.289775848388672
2018-01-31,16.347780706762812,16.478273195264894,15.760565891249268,16.384029388427734
2018-02-01,16.333277184639527,16.333277184639527,15.876553626781654,16.108539581298828
2018-02-02,16.101289854382888,16.239032033466902,15.608320392192077,15.883803367614746
2018-02-05,15.87655207788328,16.159286142270062,15.70981236218417,15.724311828613281
2018-02-06,14.716619852076539,16.311525079627003,12.476503630521488,15.847553253173828
2018-02-07,15.811307801517506,16.311528392729937,15.811307801517506,15.912802696228027
2018-02-08,15.91279840893857,16.239028059251844,15.680811128349884,15.695310592651367
2018-02-09,15.738811034311516,16.014295385122924,15.412581312871046,15.44157886505127
2018-02-12,15.514083941647133,16.13754758167958,15.2675983808318,15.325594902038574
2018-02-13,15.38358430721271,15.405333511134454,14.984858581199193,15.21684455871582
2018-02-14,15.158848064336663,15.314713902245428,14.70212584394399,15.21684455871582
2018-02-15,15.245840896700264,15.530024085506888,15.209592229680515,15.2748384475708
2018-02-16,15.253093496203874,15.789561424192646,15.253093496203874,15.651819229125977
2018-02-20,15.586568575432539,15.767807744914313,15.361832392443775,15.383580207824707
2018-02-21,15.390835168485388,15.644570368497558,14.785496800512862,15.079103469848633
2018-02-22,14.992108812342833,15.586573245102816,14.72387415274,14.955860137939453
2018-02-23,14.934109497636499,15.811306511468075,14.825366260439774,15.253090858459473
2018-02-26,15.376333973481882,15.376333973481882,14.600630372853937,14.868865013122559
2018-02-27,14.926856540740514,15.180591627903514,14.781140108920463,14.818113327026367
2018-02-28,14.832611814047008,15.042849898026189,14.535379709814043,14.55712890625
2018-03-01,14.506386320904694,14.96310851497719,14.404892807276454,14.622379302978516
2018-03-02,14.607879037951701,15.129848811565818,14.568006193273362,15.006606101989746
2018-03-05,14.955856620175744,15.122597717721066,14.62237719057554,14.977605819702148
2018-03-06,14.977606678158613,15.30383777602683,14.977606678158613,15.195093154907227
2018-03-07,15.129851649565307,15.347338174202916,14.926863212556764,15.231345176696777
2018-03-08,15.311086336782099,15.550321995978138,15.245840122206342,15.43432903289795
