Date,Open,High,Low,Close,Volume
2016-01-04,9.539999961853027,12.1899995803833,9.5,12.1899995803833,
2016-01-05,12.270000457763672,15.739999771118164,12.210000038146973,14.979999542236328,
2016-01-06,14.710000038146973,14.760000228881836,13.899999618530272,14.470000267028809,
2016-01-07,14.06999969482422,14.449999809265137,12.109999656677246,12.449999809265137,
2016-01-08,12.56999969482422,12.75,11.821000099182127,11.859999656677246,
2016-01-11,12.15999984741211,12.479999542236328,11.350000381469728,11.970000267028809,
2016-01-12,12.010000228881836,12.869999885559082,11.390000343322754,11.890000343322754,
2016-01-13,12.010000228881836,12.010000228881836,9.699999809265137,10.220000267028809,
2016-01-14,10.350000381469728,10.619999885559082,9.800000190734863,10.619999885559082,
2016-01-15,10.619999885559082,13.59000015258789,10.100000381469728,13.0,
2016-01-19,13.710000038146973,13.710000038146973,11.170000076293944,12.350000381469728,
2016-01-20,12.59000015258789,12.59000015258789,11.020000457763672,12.15999984741211,
2016-01-21,12.210000038146973,12.25,11.5,12.25,
2016-01-22,12.25,13.038000106811523,12.109999656677246,12.470000267028809,
2016-01-25,12.479999542236328,12.479999542236328,10.90999984741211,11.350000381469728,
2016-01-26,11.489999771118164,13.100000381469728,10.300000190734863,11.59000015258789,
2016-01-27,11.619999885559082,12.685999870300291,9.260000228881836,9.56999969482422,
2016-01-28,9.75,10.166000366210938,8.819999694824219,9.029999732971191,
2016-01-29,9.020000457763672,9.800000190734863,7.802000045776367,7.829999923706055,
2016-02-01,7.849999904632568,8.097999572753906,7.21999979019165,7.710000038146973,
2016-02-02,7.849999904632568,8.149999618530273,6.679999828338623,7.331999778747559,
2016-02-03,7.199999809265137,7.400000095367432,6.75,7.320000171661377,
2016-02-04,7.230000019073486,7.800000190734863,7.010000228881836,7.369999885559082,
2016-02-05,7.289999961853027,7.579999923706055,7.210000038146973,7.210000038146973,
2016-02-08,7.25,7.25,5.369999885559082,5.369999885559082,
2016-02-09,5.510000228881836,7.800000190734863,5.5,6.300000190734863,
2016-02-10,6.179999828338623,7.0,5.800000190734863,6.940000057220459,
2016-02-11,7.599999904632568,8.289999961853027,6.789999961853027,6.849999904632568,
2016-02-12,8.34000015258789,8.34000015258789,7.440000057220459,8.0,
2016-02-16,8.15999984741211,8.5,8.15999984741211,8.25,
2016-02-17,8.5,8.5,7.619999885559082,8.210000038146973,
2016-02-18,8.319999694824219,8.699999809265137,7.769999980926514,8.390000343322754,
2016-02-19,8.260000228881836,8.649999618530273,7.359000205993652,8.649999618530273,
2016-02-22,8.149999618530273,8.75,7.420000076293945,8.649999618530273,
2016-02-23,8.550000190734863,8.710000038146973,7.769999980926514,8.649999618530273,
2016-02-24,8.619999885559082,8.619999885559082,8.0,8.380000114440918,
2016-02-25,8.359999656677246,8.359999656677246,7.21999979019165,7.889999866485596,
2016-02-26,7.869999885559082,8.600000381469727,7.769999980926514,8.399999618530273,
2016-02-29,8.420000076293945,8.5,7.769999980926514,7.769999980926514,
2016-03-01,8.029999732971191,8.239999771118164,7.650000095367432,8.180000305175781,
2016-03-02,8.199999809265137,8.4399995803833,8.010000228881836,8.4399995803833,
2016-03-03,8.289999961853027,8.369999885559082,7.619999885559082,8.300000190734863,
2016-03-04,8.229999542236328,8.32800006866455,6.550000190734863,7.099999904632568,
2016-03-07,7.309999942779541,7.829999923706055,6.75,7.25,
2016-03-08,7.110000133514404,7.360000133514404,6.824999809265137,6.980000019073486,
2016-03-09,7.050000190734863,7.46999979019165,6.949999809265137,7.019999980926514,
2016-03-10,7.099999904632568,7.150000095367432,6.960000038146973,6.96999979019165,
2016-03-11,7.28000020980835,7.409999847412109,7.099999904632568,7.139999866485596,
2016-03-14,7.5,9.75,7.039999961853027,9.649999618530272,
2016-03-15,9.5600004196167,12.09000015258789,9.0,10.199999809265137,
2016-03-16,10.260000228881836,10.989999771118164,10.260000228881836,10.75,
2016-03-17,10.739999771118164,10.781000137329102,8.020000457763672,8.970000267028809,
2016-03-18,9.170000076293944,10.0,8.3149995803833,8.539999961853027,
2016-03-21,8.460000038146973,9.0,8.460000038146973,8.699999809265137,
2016-03-22,8.680000305175781,9.3100004196167,8.3100004196167,8.859999656677246,
2016-03-23,8.779999732971191,9.119999885559082,8.449999809265137,9.0600004196167,
2016-03-24,8.9399995803833,9.539999961853027,8.430000305175781,8.5,
2016-03-28,8.489999771118164,8.789999961853027,8.010000228881836,8.149999618530273,
2016-03-29,8.210000038146973,8.75,7.519999980926514,7.849999904632568,
2016-03-30,7.840000152587891,8.75,6.934999942779541,8.699999809265137,
2016-03-31,9.149999618530272,9.149999618530272,7.172999858856201,8.600000381469727,
2016-04-01,8.600000381469727,9.300000190734863,7.929999828338623,8.949999809265137,
2016-04-04,9.239999771118164,9.979999542236328,8.84000015258789,9.289999961853027,
