Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,18,8,1.6,20%,71.2,1.2,2,10.3,10.3
2,2016-07,2021-07,2021-07,2022-07,18,8,1.6,20%,82.9,1.6,4,11.4,11.6
3,2017-01,2022-01,2022-01,2023-01,18,8,1.6,20%,88.8,1.9,3,4.6,4.6
4,2017-07,2022-07,2022-07,2023-07,18,8,1.6,20%,103.8,2.5,3,-14.8,-14.9
5,2018-01,2023-01,2023-01,2024-01,18,8,1.6,20%,104.2,2.6,4,-16.8,-16.9
6,2018-07,2023-07,2023-07,2024-07,18,8,1.6,20%,68.8,0.9,5,19.1,19.2
7,2019-01,2024-01,2024-01,2025-01,18,8,1.6,20%,69.8,0.9,4,31.7,31.7
8,2019-07,2024-07,2024-07,2025-07,18,8,1.6,20%,101.0,1.9,4,27.8,28.0
9,2020-01,2025-01,2025-01,2026-01,18,8,1.6,20%,123.6,2.9,4,28.0,28.4
