Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,23,5,2.4,20%,92.0,1.0,1,6.6,6.7
2,2016-07,2021-07,2021-07,2022-07,23,5,2.4,20%,92.0,1.0,1,4.2,4.3
3,2017-01,2022-01,2022-01,2023-01,23,5,2.4,20%,104.7,1.3,2,13.4,13.4
4,2017-07,2022-07,2022-07,2023-07,23,5,2.4,20%,100.1,1.2,1,8.6,8.7
5,2018-01,2023-01,2023-01,2024-01,22,5,2.5,20%,130.6,2.3,1,5.4,5.4
6,2018-07,2023-07,2023-07,2024-07,22,5,2.4,20%,138.6,2.5,2,-8.7,-8.8
7,2019-01,2024-01,2024-01,2025-01,22,5,2.5,20%,142.9,2.8,1,-6.3,-6.3
8,2019-07,2024-07,2024-07,2025-07,22,5,2.5,20%,136.2,2.5,2,-30.1,-30.3
9,2020-01,2025-01,2025-01,2026-01,26,5,2.5,30%,115.7,2.3,1,-30.3,-30.6
