Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-05,2021-05,2021-05,2022-05,26,5,3.1,40%,1295.3,23.2,1,-43.9,-44.0
2,2016-11,2021-11,2021-11,2022-11,26,5,3.1,40%,2508.9,86.8,1,-43.9,-44.3
3,2017-05,2022-05,2022-05,2023-05,26,10,2.6,30%,399.7,18.7,1,14.4,14.5
4,2017-11,2022-11,2022-11,2023-11,26,10,2.6,30%,399.7,18.7,1,14.4,14.6
5,2018-05,2023-05,2023-05,2024-05,26,10,2.6,30%,471.7,25.4,0,,
6,2018-11,2023-11,2023-11,2024-11,26,10,2.6,30%,471.7,25.4,0,,
7,2019-05,2024-05,2024-05,2025-05,26,10,2.6,30%,471.7,25.4,0,,
8,2019-11,2024-11,2024-11,2025-11,26,10,2.6,30%,471.7,25.4,0,,
9,2020-05,2025-05,2025-05,2026-05,26,10,2.6,30%,471.7,25.4,0,,
