Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,31,10,2.4,40%,220.4,4.9,0,,
2,2016-07,2021-07,2021-07,2022-07,31,10,2.4,40%,220.4,4.9,0,,
3,2017-01,2022-01,2022-01,2023-01,25,15,1.7,40%,190.3,5.0,3,7.2,7.3
4,2017-07,2022-07,2022-07,2023-07,31,10,2.4,40%,233.0,5.5,1,33.6,33.9
5,2018-01,2023-01,2023-01,2024-01,31,12,2.4,40%,421.5,18.3,1,12.8,12.9
6,2018-07,2023-07,2023-07,2024-07,31,12,2.4,40%,559.9,32.2,1,12.8,12.9
7,2019-01,2024-01,2024-01,2025-01,31,12,2.4,40%,644.4,35.5,0,,
8,2019-07,2024-07,2024-07,2025-07,25,5,2.8,30%,525.4,40.6,1,19.0,19.2
9,2020-01,2025-01,2025-01,2026-01,25,5,2.8,30%,525.4,40.6,1,19.0,19.3
