Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,16,15,1.5,20%,306.0,20.8,0,,
2,2016-07,2021-07,2021-07,2022-07,16,15,1.5,20%,306.0,20.8,4,34.6,35.2
3,2017-01,2022-01,2022-01,2023-01,16,15,1.5,20%,342.4,26.0,5,42.8,43.0
4,2017-07,2022-07,2022-07,2023-07,16,15,1.5,20%,446.5,22.2,3,19.6,19.7
5,2018-01,2023-01,2023-01,2024-01,16,15,1.5,20%,475.0,25.1,2,-6.4,-6.4
6,2018-07,2023-07,2023-07,2024-07,16,15,1.5,20%,553.3,34.1,3,-27.7,-27.8
7,2019-01,2024-01,2024-01,2025-01,16,15,1.5,20%,467.0,14.2,4,-6.7,-6.7
8,2019-07,2024-07,2024-07,2025-07,16,15,1.6,20%,342.0,5.3,2,18.8,19.0
9,2020-01,2025-01,2025-01,2026-01,16,15,1.6,20%,395.0,7.1,3,20.3,20.6
