Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2020-04,2025-04,2025-04,2026-04,33,15,2.5,20%,324.0,15.6,0,,
