Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,20,15,1.8,40%,225.0,6.9,3,14.4,14.5
2,2016-07,2021-07,2021-07,2022-07,37,10,2.6,50%,181.8,8.6,1,35.8,36.4
3,2017-01,2022-01,2022-01,2023-01,37,10,2.6,50%,248.8,13.9,0,,
4,2017-07,2022-07,2022-07,2023-07,37,10,2.6,50%,282.6,17.9,1,13.8,13.8
5,2018-01,2023-01,2023-01,2024-01,37,10,2.6,50%,272.5,16.6,0,,
6,2018-07,2023-07,2023-07,2024-07,37,10,2.6,50%,335.2,23.5,0,,
7,2019-01,2024-01,2024-01,2025-01,37,10,2.6,50%,335.2,23.5,1,-16.0,-16.1
8,2019-07,2024-07,2024-07,2025-07,37,10,2.6,50%,314.5,20.7,1,-9.4,-9.4
9,2020-01,2025-01,2025-01,2026-01,16,12,2.1,20%,302.0,11.7,2,11.2,11.4
