Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,31,10,1.8,30%,434.6,11.6,2,-16.7,-16.8
2,2016-07,2021-07,2021-07,2022-07,31,10,1.8,30%,433.9,11.6,3,-56.3,-56.8
3,2017-01,2022-01,2022-01,2023-01,31,10,1.8,30%,345.3,7.3,3,-5.8,-5.9
4,2017-07,2022-07,2022-07,2023-07,17,12,2.8,20%,64.3,5.3,0,,
5,2018-01,2023-01,2023-01,2024-01,17,12,2.8,20%,64.3,5.3,0,,
6,2018-07,2023-07,2023-07,2024-07,17,12,2.8,20%,64.3,5.3,0,,
7,2019-01,2024-01,2024-01,2025-01,17,12,2.8,20%,64.3,5.3,0,,
8,2019-07,2024-07,2024-07,2025-07,18,5,1.5,20%,386.5,5.3,3,70.9,71.4
9,2020-01,2025-01,2025-01,2026-01,18,5,1.5,20%,572.9,11.5,6,108.4,110.2
