Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,16,5,2.0,20%,113.0,3.3,1,7.3,7.4
2,2016-07,2021-07,2021-07,2022-07,16,5,2.0,20%,113.0,3.3,2,24.2,24.6
3,2017-01,2022-01,2022-01,2023-01,16,5,2.0,20%,128.7,4.2,2,25.4,25.5
4,2017-07,2022-07,2022-07,2023-07,16,5,2.0,20%,164.6,6.9,2,19.1,19.3
5,2018-01,2023-01,2023-01,2024-01,25,5,2.4,30%,204.0,9.2,2,49.8,50.0
6,2018-07,2023-07,2023-07,2024-07,25,5,2.4,30%,260.2,15.0,1,26.5,26.6
7,2019-01,2024-01,2024-01,2025-01,25,5,2.4,30%,355.5,28.0,1,21.4,21.5
8,2019-07,2024-07,2024-07,2025-07,25,5,2.4,30%,355.5,28.0,2,32.0,32.2
9,2020-01,2025-01,2025-01,2026-01,25,5,2.4,30%,453.2,45.6,3,26.6,26.9
