Window,Train Start,Train End,Test Start,Test End,Best N_base,Best Gap,Best K,Best Stop,Train Return %,Train Score,Test Trades,Test Return %,Test CAGR %
1,2016-01,2021-01,2021-01,2022-01,36,15,2.1,40%,1120.5,49.2,2,43.4,43.6
2,2016-07,2021-07,2021-07,2022-07,28,5,3.1,40%,911.9,46.2,0,,
3,2017-01,2022-01,2022-01,2023-01,32,5,2.9,40%,1853.4,99.3,0,,
4,2017-07,2022-07,2022-07,2023-07,28,12,2.3,50%,2552.6,151.6,0,,
5,2018-01,2023-01,2023-01,2024-01,28,12,2.3,50%,2552.6,151.6,1,16.6,16.7
6,2018-07,2023-07,2023-07,2024-07,28,12,2.3,50%,2552.6,151.6,1,16.6,16.7
7,2019-01,2024-01,2024-01,2025-01,28,12,2.3,50%,2993.5,164.0,0,,
8,2019-07,2024-07,2024-07,2025-07,28,12,2.3,50%,2993.5,164.0,0,,
9,2020-01,2025-01,2025-01,2026-01,28,12,2.3,50%,2993.5,164.0,0,,
